timestamp,trial_number,target,target_label,predicted,predicted_label,correct
2026-07-21T11:14:27.465,34,0,unknown,1,left_hand,0
2026-07-21T11:14:28.465,34,0,unknown,1,left_hand,0
2026-07-21T11:14:29.465,34,0,unknown,1,left_hand,0
2026-07-21T11:14:30.464,34,0,unknown,1,left_hand,0
2026-07-21T11:14:31.469,35,1,left_hand,1,left_hand,1
2026-07-21T11:14:32.470,35,1,left_hand,1,left_hand,1
2026-07-21T11:14:33.470,35,1,left_hand,1,left_hand,1
2026-07-21T11:14:34.469,35,1,left_hand,1,left_hand,1
2026-07-21T11:14:35.471,36,1,left_hand,1,left_hand,1
2026-07-21T11:14:36.471,36,1,left_hand,1,left_hand,1
2026-07-21T11:14:37.471,36,1,left_hand,1,left_hand,1
2026-07-21T11:14:38.470,36,1,left_hand,1,left_hand,1
2026-07-21T11:14:39.475,37,2,rest,1,left_hand,0
2026-07-21T11:14:40.474,37,2,rest,1,left_hand,0
2026-07-21T11:14:41.474,37,2,rest,1,left_hand,0
2026-07-21T11:14:42.473,37,2,rest,1,left_hand,0
2026-07-21T11:14:43.475,38,2,rest,1,left_hand,0
2026-07-21T11:14:44.476,38,2,rest,1,left_hand,0
2026-07-21T11:14:45.476,38,2,rest,1,left_hand,0
2026-07-21T11:14:46.475,38,2,rest,1,left_hand,0
2026-07-21T11:14:47.478,39,3,right_hand,1,left_hand,0
2026-07-21T11:14:48.479,39,3,right_hand,1,left_hand,0
2026-07-21T11:14:49.479,39,3,right_hand,1,left_hand,0
2026-07-21T11:14:50.477,39,3,right_hand,1,left_hand,0
2026-07-21T11:14:51.480,40,0,unknown,1,left_hand,0
2026-07-21T11:14:52.481,40,0,unknown,1,left_hand,0
2026-07-21T11:14:53.481,40,0,unknown,1,left_hand,0
2026-07-21T11:14:54.480,40,0,unknown,1,left_hand,0
2026-07-21T11:14:55.484,41,1,left_hand,1,left_hand,1
2026-07-21T11:14:56.485,41,1,left_hand,1,left_hand,1
2026-07-21T11:14:57.484,41,1,left_hand,1,left_hand,1
2026-07-21T11:14:58.484,41,1,left_hand,1,left_hand,1
2026-07-21T11:14:59.486,42,1,left_hand,1,left_hand,1
2026-07-21T11:15:00.486,42,1,left_hand,1,left_hand,1
2026-07-21T11:15:01.487,42,1,left_hand,1,left_hand,1
2026-07-21T11:15:02.486,42,1,left_hand,1,left_hand,1
2026-07-21T11:15:03.490,43,0,unknown,1,left_hand,0
2026-07-21T11:15:04.489,43,0,unknown,1,left_hand,0
2026-07-21T11:15:05.489,43,0,unknown,1,left_hand,0
2026-07-21T11:15:06.489,43,0,unknown,1,left_hand,0
2026-07-21T11:15:07.491,44,2,rest,1,left_hand,0
2026-07-21T11:15:08.492,44,2,rest,1,left_hand,0
2026-07-21T11:15:09.491,44,2,rest,1,left_hand,0
2026-07-21T11:15:10.490,44,2,rest,1,left_hand,0
2026-07-21T11:15:11.494,45,2,rest,1,left_hand,0
2026-07-21T11:15:12.494,45,2,rest,1,left_hand,0
2026-07-21T11:15:13.495,45,2,rest,1,left_hand,0
2026-07-21T11:15:14.493,45,2,rest,1,left_hand,0
2026-07-21T11:15:15.499,46,2,rest,1,left_hand,0
2026-07-21T11:15:16.500,46,2,rest,1,left_hand,0
2026-07-21T11:15:17.498,46,2,rest,1,left_hand,0
2026-07-21T11:15:18.499,46,2,rest,1,left_hand,0
2026-07-21T11:15:19.501,47,0,unknown,1,left_hand,0
2026-07-21T11:15:20.502,47,0,unknown,1,left_hand,0
2026-07-21T11:15:21.503,47,0,unknown,1,left_hand,0
2026-07-21T11:15:22.501,47,0,unknown,1,left_hand,0
2026-07-21T11:15:23.504,48,0,unknown,1,left_hand,0
2026-07-21T11:15:24.504,48,0,unknown,1,left_hand,0
2026-07-21T11:15:25.504,48,0,unknown,1,left_hand,0
2026-07-21T11:15:26.503,48,0,unknown,1,left_hand,0
2026-07-21T11:15:27.506,49,1,left_hand,1,left_hand,1
2026-07-21T11:15:28.507,49,1,left_hand,1,left_hand,1
2026-07-21T11:15:29.507,49,1,left_hand,1,left_hand,1
2026-07-21T11:15:30.505,49,1,left_hand,1,left_hand,1
2026-07-21T11:15:31.508,50,2,rest,1,left_hand,0
2026-07-21T11:15:32.508,50,2,rest,1,left_hand,0
2026-07-21T11:15:33.508,50,2,rest,1,left_hand,0
2026-07-21T11:15:34.508,50,2,rest,1,left_hand,0
2026-07-21T11:15:35.512,51,1,left_hand,1,left_hand,1
2026-07-21T11:15:36.511,51,1,left_hand,1,left_hand,1
2026-07-21T11:15:37.511,51,1,left_hand,1,left_hand,1
2026-07-21T11:15:38.510,51,1,left_hand,1,left_hand,1
2026-07-21T11:15:39.515,52,3,right_hand,1,left_hand,0
2026-07-21T11:15:40.516,52,3,right_hand,1,left_hand,0
2026-07-21T11:15:41.515,52,3,right_hand,1,left_hand,0
2026-07-21T11:15:42.514,52,3,right_hand,1,left_hand,0
2026-07-21T11:15:43.517,53,3,right_hand,1,left_hand,0
2026-07-21T11:15:44.518,53,3,right_hand,1,left_hand,0
2026-07-21T11:15:45.518,53,3,right_hand,1,left_hand,0
2026-07-21T11:15:46.517,53,3,right_hand,1,left_hand,0
2026-07-21T11:15:47.521,54,2,rest,1,left_hand,0
2026-07-21T11:15:48.520,54,2,rest,1,left_hand,0
2026-07-21T11:15:49.521,54,2,rest,1,left_hand,0
2026-07-21T11:15:50.519,54,2,rest,1,left_hand,0
2026-07-21T11:15:51.523,55,1,left_hand,1,left_hand,1
2026-07-21T11:15:52.522,55,1,left_hand,1,left_hand,1
2026-07-21T11:15:53.523,55,1,left_hand,1,left_hand,1
2026-07-21T11:15:54.521,55,1,left_hand,1,left_hand,1
2026-07-21T11:15:55.524,56,2,rest,1,left_hand,0
2026-07-21T11:15:56.524,56,2,rest,1,left_hand,0
2026-07-21T11:15:57.525,56,2,rest,1,left_hand,0
2026-07-21T11:15:58.523,56,2,rest,3,right_hand,0
2026-07-21T11:15:59.526,57,2,rest,1,left_hand,0
2026-07-21T11:16:00.527,57,2,rest,1,left_hand,0
2026-07-21T11:16:01.527,57,2,rest,1,left_hand,0
2026-07-21T11:16:02.526,57,2,rest,1,left_hand,0
2026-07-21T11:16:03.529,58,2,rest,1,left_hand,0
2026-07-21T11:16:04.528,58,2,rest,1,left_hand,0
2026-07-21T11:16:05.529,58,2,rest,1,left_hand,0
2026-07-21T11:16:06.528,58,2,rest,1,left_hand,0
2026-07-21T11:16:07.532,59,1,left_hand,1,left_hand,1
2026-07-21T11:16:08.532,59,1,left_hand,1,left_hand,1
2026-07-21T11:16:09.531,59,1,left_hand,1,left_hand,1
2026-07-21T11:16:10.530,59,1,left_hand,1,left_hand,1
2026-07-21T11:16:11.534,60,0,unknown,1,left_hand,0
2026-07-21T11:16:12.533,60,0,unknown,1,left_hand,0
2026-07-21T11:16:13.534,60,0,unknown,1,left_hand,0
2026-07-21T11:16:14.533,60,0,unknown,1,left_hand,0
2026-07-21T11:16:15.536,61,1,left_hand,1,left_hand,1
2026-07-21T11:16:16.536,61,1,left_hand,1,left_hand,1
2026-07-21T11:16:17.537,61,1,left_hand,1,left_hand,1
2026-07-21T11:16:18.535,61,1,left_hand,1,left_hand,1
2026-07-21T11:16:19.538,62,1,left_hand,1,left_hand,1
2026-07-21T11:16:20.539,62,1,left_hand,1,left_hand,1
2026-07-21T11:16:21.538,62,1,left_hand,1,left_hand,1
2026-07-21T11:16:22.537,62,1,left_hand,1,left_hand,1
2026-07-21T11:16:23.540,63,1,left_hand,1,left_hand,1
2026-07-21T11:16:24.540,63,1,left_hand,1,left_hand,1
2026-07-21T11:16:25.541,63,1,left_hand,1,left_hand,1
2026-07-21T11:16:26.539,63,1,left_hand,1,left_hand,1
2026-07-21T11:16:27.541,64,2,rest,1,left_hand,0
2026-07-21T11:16:28.542,64,2,rest,1,left_hand,0
2026-07-21T11:16:29.541,64,2,rest,1,left_hand,0
2026-07-21T11:16:30.540,64,2,rest,1,left_hand,0
2026-07-21T11:16:31.543,65,2,rest,1,left_hand,0
2026-07-21T11:16:32.543,65,2,rest,1,left_hand,0
2026-07-21T11:16:33.542,65,2,rest,1,left_hand,0
2026-07-21T11:16:34.542,65,2,rest,1,left_hand,0
2026-07-21T11:16:35.545,66,2,rest,1,left_hand,0
2026-07-21T11:16:36.545,66,2,rest,1,left_hand,0
2026-07-21T11:16:37.545,66,2,rest,1,left_hand,0
2026-07-21T11:16:38.543,66,2,rest,1,left_hand,0
2026-07-21T11:16:39.547,67,3,right_hand,1,left_hand,0
2026-07-21T11:16:40.547,67,3,right_hand,1,left_hand,0
2026-07-21T11:16:41.547,67,3,right_hand,1,left_hand,0
2026-07-21T11:16:42.546,67,3,right_hand,1,left_hand,0
2026-07-21T11:16:43.549,68,1,left_hand,1,left_hand,1
2026-07-21T11:16:44.549,68,1,left_hand,1,left_hand,1
2026-07-21T11:16:45.549,68,1,left_hand,1,left_hand,1
2026-07-21T11:16:46.548,68,1,left_hand,1,left_hand,1
2026-07-21T11:16:47.551,69,0,unknown,1,left_hand,0
2026-07-21T11:16:48.552,69,0,unknown,1,left_hand,0
2026-07-21T11:16:49.551,69,0,unknown,1,left_hand,0
2026-07-21T11:16:50.551,69,0,unknown,1,left_hand,0
2026-07-21T11:16:51.554,70,1,left_hand,1,left_hand,1
2026-07-21T11:16:52.554,70,1,left_hand,1,left_hand,1
2026-07-21T11:16:53.554,70,1,left_hand,1,left_hand,1
2026-07-21T11:16:54.553,70,1,left_hand,1,left_hand,1
2026-07-21T11:16:55.556,71,1,left_hand,1,left_hand,1
2026-07-21T11:16:56.557,71,1,left_hand,1,left_hand,1
2026-07-21T11:16:57.556,71,1,left_hand,1,left_hand,1
2026-07-21T11:16:58.555,71,1,left_hand,1,left_hand,1
2026-07-21T11:16:59.558,72,0,unknown,1,left_hand,0
2026-07-21T11:17:00.559,72,0,unknown,1,left_hand,0
2026-07-21T11:17:01.558,72,0,unknown,1,left_hand,0
2026-07-21T11:17:02.558,72,0,unknown,1,left_hand,0
2026-07-21T11:17:03.561,73,1,left_hand,1,left_hand,1
2026-07-21T11:17:04.561,73,1,left_hand,1,left_hand,1
2026-07-21T11:17:05.562,73,1,left_hand,1,left_hand,1
2026-07-21T11:17:06.561,73,1,left_hand,1,left_hand,1
2026-07-21T11:17:07.564,74,3,right_hand,1,left_hand,0
2026-07-21T11:17:08.563,74,3,right_hand,1,left_hand,0
2026-07-21T11:17:09.563,74,3,right_hand,1,left_hand,0
2026-07-21T11:17:10.563,74,3,right_hand,1,left_hand,0
2026-07-21T11:17:11.565,75,2,rest,1,left_hand,0
2026-07-21T11:17:12.566,75,2,rest,1,left_hand,0
2026-07-21T11:17:13.566,75,2,rest,1,left_hand,0
2026-07-21T11:17:14.564,75,2,rest,1,left_hand,0
2026-07-21T11:17:15.568,76,3,right_hand,1,left_hand,0
2026-07-21T11:17:16.568,76,3,right_hand,1,left_hand,0
2026-07-21T11:17:17.567,76,3,right_hand,1,left_hand,0
2026-07-21T11:17:18.566,76,3,right_hand,1,left_hand,0
2026-07-21T11:17:19.569,77,2,rest,1,left_hand,0
2026-07-21T11:17:20.569,77,2,rest,1,left_hand,0
2026-07-21T11:17:21.569,77,2,rest,1,left_hand,0
2026-07-21T11:17:22.569,77,2,rest,1,left_hand,0
2026-07-21T11:17:23.572,78,2,rest,1,left_hand,0
2026-07-21T11:17:24.572,78,2,rest,1,left_hand,0
2026-07-21T11:17:25.573,78,2,rest,1,left_hand,0
2026-07-21T11:17:26.572,78,2,rest,1,left_hand,0
2026-07-21T11:17:27.575,79,1,left_hand,1,left_hand,1
2026-07-21T11:17:28.575,79,1,left_hand,1,left_hand,1
2026-07-21T11:17:29.575,79,1,left_hand,1,left_hand,1
2026-07-21T11:17:30.574,79,1,left_hand,1,left_hand,1
2026-07-21T11:17:31.577,80,0,unknown,1,left_hand,0
2026-07-21T11:17:32.576,80,0,unknown,1,left_hand,0
2026-07-21T11:17:33.576,80,0,unknown,1,left_hand,0
2026-07-21T11:17:34.576,80,0,unknown,1,left_hand,0
2026-07-21T11:17:35.580,81,1,left_hand,1,left_hand,1
2026-07-21T11:17:36.579,81,1,left_hand,1,left_hand,1
2026-07-21T11:17:37.579,81,1,left_hand,1,left_hand,1
2026-07-21T11:17:38.579,81,1,left_hand,1,left_hand,1
2026-07-21T11:17:39.582,82,1,left_hand,1,left_hand,1
2026-07-21T11:17:40.581,82,1,left_hand,1,left_hand,1
2026-07-21T11:17:41.581,82,1,left_hand,1,left_hand,1
2026-07-21T11:17:42.581,82,1,left_hand,1,left_hand,1
2026-07-21T11:17:43.592,83,0,unknown,1,left_hand,0
2026-07-21T11:17:44.587,83,0,unknown,1,left_hand,0
